zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,latitude,longitude
401783595,FOR_SALE,Multi-family home for sale,3 days,198000,1320.0,150.0,,,,2368.0,sqft,2,2.0,"2124-2126 N Villere St, New Orleans, LA 70116",2124-2126 N Villere St,New Orleans,LA,70116,29.971264,-90.06236,Jon Huffman Real Estate,False,,,https://photos.zillowstatic.com/fp/1d18adbd72a616113b6150c2bd78d2cf-p_e.jpg,https://www.zillow.com/homedetails/2124-2126-N-Villere-St-New-Orleans-LA-70116/401783595_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9713903,-90.0577289
73798252,FOR_SALE,House for sale,35 days,248000,2930.0,85.0,,,,5227.2,sqft,5,3.0,"5444 Debore Dr, New Orleans, LA 70126",5444 Debore Dr,New Orleans,LA,70126,30.0173,-90.034744,"Berkshire Hathaway HomeServices Preferred, REALTOR",False,,,https://photos.zillowstatic.com/fp/06c3f29b8f751232e69409c17c32d955-p_e.jpg,https://www.zillow.com/homedetails/5444-Debore-Dr-New-Orleans-LA-70126/73798252_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0172595,-90.03482
73841810,FOR_SALE,House for sale,10 days,755000,2090.0,361.0,,,,4320.0,sqft,3,3.0,"2340 Palmer Ave, New Orleans, LA 70118",2340 Palmer Ave,New Orleans,LA,70118,29.939579,-90.11649,LATTER & BLUM (LATT18),False,,,https://photos.zillowstatic.com/fp/783b3dcde2c53763da0c83b717a6c0ad-p_e.jpg,https://www.zillow.com/homedetails/2340-Palmer-Ave-New-Orleans-LA-70118/73841810_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9395764,-90.11645589999999
73831425,FOR_SALE,House for sale,10 days,350000,2542.0,138.0,,,,5937.228,sqft,4,3.0,"1550 De Battista Pl, New Orleans, LA 70131",1550 De Battista Pl,New Orleans,LA,70131,29.938124,-90.01039,LATTER & BLUM (LATT09),False,,,https://photos.zillowstatic.com/fp/8292b14c30ad2e1f2118318ef75e3b41-p_e.jpg,https://www.zillow.com/homedetails/1550-De-Battista-Pl-New-Orleans-LA-70131/73831425_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9381201,-90.0104104
2130806604,FOR_SALE,Condo for sale,81 days,152500,185.0,824.0,,,,,,0,1.0,"1418 Chartres St, New Orleans, LA 70116",1418 Chartres St,New Orleans,LA,70116,29.963144,-90.058464,KELLER WILLIAMS REALTY 455-0100,False,,,https://photos.zillowstatic.com/fp/a1aa37fa2681cddbfac1864516aa4741-p_e.jpg,https://www.zillow.com/homedetails/1418-Chartres-St-New-Orleans-LA-70116/2130806604_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9630098,-90.05839540000001
73786172,FOR_SALE,New construction,77 days,350000,1896.0,185.0,,,,6345.0,sqft,4,2.0,"5514 Warrington Dr, New Orleans, LA 70122",5514 Warrington Dr,New Orleans,LA,70122,30.014868,-90.06962,"Berkshire Hathaway HomeServices Preferred, REALTOR",False,,,https://photos.zillowstatic.com/fp/1cab61654bce22f64216631ec1e5acb5-p_e.jpg,https://www.zillow.com/homedetails/5514-Warrington-Dr-New-Orleans-LA-70122/73786172_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0148643,-90.0695906
73848103,FOR_SALE,House for sale,5 days,875000,2766.0,316.0,,,,6720.0,sqft,3,4.0,"6214 Pontchartrain Blvd, New Orleans, LA 70124",6214 Pontchartrain Blvd,New Orleans,LA,70124,30.00434,-90.116165,Mirambell Realty,False,,,https://photos.zillowstatic.com/fp/5e1f5ece54eb26b0a080ddcfd9b24f57-p_e.jpg,https://www.zillow.com/homedetails/6214-Pontchartrain-Blvd-New-Orleans-LA-70124/73848103_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0043176,-90.1161425
73817872,FOR_SALE,Auction,269 days,157700,2228.0,71.0,,,,10140.768,sqft,4,3.0,"20637 Old Spanish Trl, New Orleans, LA 70129",20637 Old Spanish Trl,New Orleans,LA,70129,30.06516,-89.811,"Donald Julien & Associates, Inc.",False,,,https://photos.zillowstatic.com/fp/a1de78e26e6d337d8adab053d879b33c-p_e.jpg,https://www.zillow.com/homedetails/20637-Old-Spanish-Trl-New-Orleans-LA-70129/73817872_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0651676,-89.8109537
73843837,FOR_SALE,House for sale,73 days,4350000,6731.0,646.0,,,,0.409,acres,6,6.0,"1631 Octavia St, New Orleans, LA 70115",1631 Octavia St,New Orleans,LA,70115,29.929632,-90.11341,LATTER & BLUM (LATT07),False,,,https://photos.zillowstatic.com/fp/9181f40a141ceededc0e9f459fd2fb9e-p_e.jpg,https://www.zillow.com/homedetails/1631-Octavia-St-New-Orleans-LA-70115/73843837_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9296715,-90.1135398
73820852,FOR_SALE,House for sale,82 days,5200000,5525.0,941.0,,,,0.3252984389348026,acres,4,5.0,"1329 7th St, New Orleans, LA 70115",1329 7th St,New Orleans,LA,70115,29.927362,-90.08607,"McEnery Residential, LLC",False,,,https://photos.zillowstatic.com/fp/c176c1399f8a517f7f4cf3cd0d0e446e-p_e.jpg,https://www.zillow.com/homedetails/1329-7th-St-New-Orleans-LA-70115/73820852_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9274277,-90.0860847
73798690,FOR_SALE,Foreclosure,77 days,150300,1634.0,92.0,,,,6396.25,sqft,2,2.0,"4624 Mendez St, New Orleans, LA 70126",4624 Mendez St,New Orleans,LA,70126,30.016726,-90.03754,Realty Executives SELA,False,,,https://photos.zillowstatic.com/fp/f7a1709adc76e250eb8c71089788dabc-p_e.jpg,https://www.zillow.com/homedetails/4624-Mendez-St-New-Orleans-LA-70126/73798690_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.016746,-90.0375382
73820655,FOR_SALE,House for sale,118 days,239000,1515.0,158.0,226500.0,150.0,2470.0,3344.0,sqft,3,2.0,"945 Saint Mary St, New Orleans, LA 70130",945 Saint Mary St,New Orleans,LA,70130,29.930994,-90.07282,LATTER & BLUM (LATT07),False,,,https://photos.zillowstatic.com/fp/2302f0447ecc591954c86a56a6468f84-p_e.jpg,https://www.zillow.com/homedetails/945-Saint-Mary-St-New-Orleans-LA-70130/73820655_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.930957,-90.07289349999999
73839947,FOR_SALE,House for sale,51 days,3299000,6006.0,549.0,,,,0.5377410468319559,acres,5,5.0,"5705 Saint Charles Ave, New Orleans, LA 70115",5705 Saint Charles Ave,New Orleans,LA,70115,29.93031,-90.115814,"McEnery Residential, LLC",False,,,https://photos.zillowstatic.com/fp/cfb5b25ece56a4f4af3f199442f3206a-p_e.jpg,https://www.zillow.com/homedetails/5705-Saint-Charles-Ave-New-Orleans-LA-70115/73839947_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9303572,-90.1158468
2061189517,FOR_SALE,Condo for sale,11 days,655000,1670.0,392.0,,,,384.0,sqft,2,3.0,"1425 Dauphine St #1425, New Orleans, LA 70116",1425 Dauphine St #1425,New Orleans,LA,70116,29.964941,-90.061615,LATTER & BLUM (LATT18),False,,,https://photos.zillowstatic.com/fp/8a30e6ec84fdc90355bb94b046a0c6e7-p_e.jpg,https://www.zillow.com/homedetails/1425-Dauphine-St-1425-New-Orleans-LA-70116/2061189517_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9652488,-90.0614099
73826859,FOR_SALE,House for sale,14 days,1285000,3250.0,395.0,,,,3870.0,sqft,3,3.0,"1530 4th St, New Orleans, LA 70130",1530 4th St,New Orleans,LA,70130,29.930677,-90.08493,McCarthy Group REALTORS,False,,,https://photos.zillowstatic.com/fp/949b15a4f492a566833a4a10dfd53fda-p_e.jpg,https://www.zillow.com/homedetails/1530-4th-St-New-Orleans-LA-70130/73826859_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9306956,-90.084814
84439357,FOR_SALE,House for sale,129 days,2375000,5033.0,472.0,,,,5985.6,sqft,7,6.0,"1013 Race St, New Orleans, LA 70130",1013 Race St,New Orleans,LA,70130,29.934496,-90.07155,LATTER & BLUM (LATT28),False,,,https://photos.zillowstatic.com/fp/f3c10f70d367cbff3b1b4b0336dafbaf-p_e.jpg,https://www.zillow.com/homedetails/1013-Race-St-New-Orleans-LA-70130/84439357_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9343985,-90.0715912
126374206,FOR_SALE,House for sale,38 days,374999,1378.0,272.0,,,,2901.096,sqft,3,2.0,"2704 N Rampart St, New Orleans, LA 70117",2704 N Rampart St,New Orleans,LA,70117,29.967287,-90.04942,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/88a4f78fafb22fc88ca1b4d7a29382ef-p_e.jpg,https://www.zillow.com/homedetails/2704-N-Rampart-St-New-Orleans-LA-70117/126374206_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9672446,-90.04942609999999
73799429,FOR_SALE,House for sale,116 days,50000,1093.0,46.0,,,,3472.0,sqft,3,1.0,"1216 Andry St, New Orleans, LA 70117",1216 Andry St,New Orleans,LA,70117,29.963158,-90.01831,"eXp Realty, LLC",False,,,https://photos.zillowstatic.com/fp/0609d4dd1e4524c3bf781d3a0d46708b-p_e.jpg,https://www.zillow.com/homedetails/1216-Andry-St-New-Orleans-LA-70117/73799429_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.963159,-90.0183043
149077717,FOR_SALE,House for sale,48 days,688800,1724.0,400.0,,,,3598.056,sqft,2,2.0,"1336 Joseph St, New Orleans, LA 70115",1336 Joseph St,New Orleans,LA,70115,29.926607,-90.115906,"eXp Realty, LLC",False,,,https://photos.zillowstatic.com/fp/75f7cf85346c80bdf4d968ce45903d2d-p_e.jpg,https://www.zillow.com/homedetails/1336-Joseph-St-New-Orleans-LA-70115/149077717_zpid/,https://www.zillow.com/new-orleans-la/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9266357,-90.11591159999999
